Title,Name,Type,ID,Sub. Organization,Full Organization Name,Sector,License,Security Class,View Audience,Download,Record Publish date,Record Last Modified,Description,Resource Status,Resource URL,Format,Resource Name,Resource ID,Resource Type,Object Name
Local Government Interest Rates on Taxes in Arrears or Delinquent,local-government-interest-rates-on-taxes-in-arrears-or-delinquent,Dataset,fe88a492-d55b-4b59-bf60-a396d5da7e66,fd04763c-2b04-49ec-8f6b-f9587a54850f,Local Government Infrastructure and Finance,Economy,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-31,2015-12-22,These rates are established under Section 11(3) of,completed,"https://catalogue.data.gov.bc.ca/dataset/fe88a492-d55b-4b59-bf60-a396d5da7e66/resource/464c6622-9a8b-4e09-85d7-c7779d1add0c/download/lgdtaxesinarrears.xls, https://catalogue.data.gov.bc.ca/dataset/fe88a492-d55b-4b59-bf60-a396d5da7e66/resource/375b0908-5200-4be6-85da-e1191416483e/download/lgdtaxesinarrears.csv","xls, csv","lgd_taxes_in_arrears.xls, lgd_taxes_in_arrears.csv","464c6622-9a8b-4e09-85d7-c7779d1add0c, 375b0908-5200-4be6-85da-e1191416483e","Data, Data",
Local Government Interest on Refunds of Tax Overpayments,local-government-interest-on-refunds-of-tax-overpayments,Dataset,89c0c86e-1b82-4b37-84c8-050578261a7f,fd04763c-2b04-49ec-8f6b-f9587a54850f,Local Government Infrastructure and Finance,Economy,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-31,2015-12-22,This dataset consists of the interests rates for r,completed,"https://catalogue.data.gov.bc.ca/dataset/89c0c86e-1b82-4b37-84c8-050578261a7f/resource/a5cdf858-6c5d-4bcd-98fc-e5886468349d/download/lgdtaxoverpayments.xls, https://catalogue.data.gov.bc.ca/dataset/89c0c86e-1b82-4b37-84c8-050578261a7f/resource/1b84861e-cd9c-40d8-93d1-5de92922cf7a/download/lgdtaxoverpayments.csv","xls, csv","lgd_tax_overpayments.xls, lgd_tax_overpayments.csv","a5cdf858-6c5d-4bcd-98fc-e5886468349d, 1b84861e-cd9c-40d8-93d1-5de92922cf7a","Data, Data",
Concluded Prosecutions,concluded-prosecutions,Dataset,bfac6b5b-df7d-41ad-b9d4-371535b4cc63,9e023ff0-9d07-47c1-8d68-5c1d08327574,Criminal Justice,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-27,2015-12-22,Each prosecution per person is considered to be co,completed,https://catalogue.data.gov.bc.ca/dataset/bfac6b5b-df7d-41ad-b9d4-371535b4cc63/resource/983ee970-6980-4379-b838-8cd1eb2c8bae/download/concludedprosecutions.csv,csv,Concluded_Prosecutions.csv,983ee970-6980-4379-b838-8cd1eb2c8bae,Data,
Time to Charge Assessment Decision,time-to-charge-assessment-decision,Dataset,36baf893-5842-4ffa-967d-242fd47ca097,9e023ff0-9d07-47c1-8d68-5c1d08327574,Criminal Justice,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-27,2015-12-22,Time to (Charge Assessment) Decision: Is a calcula,completed,https://catalogue.data.gov.bc.ca/dataset/36baf893-5842-4ffa-967d-242fd47ca097/resource/c156f89f-3014-4d40-91f4-fa5863dbc911/download/timetochargeassessmentdecision.csv,csv,Time_to_Charge_Assessment_Decision.csv,c156f89f-3014-4d40-91f4-fa5863dbc911,Data,
Number of Investigative Reports to Crown Counsel Received for Charge Assessment by Age,number-of-investigative-reports-to-crown-counsel-received-for-charge-assessment-by-age,Dataset,10b831d0-9065-4f3b-8e69-4b396d79a0df,9e023ff0-9d07-47c1-8d68-5c1d08327574,Criminal Justice,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-27,2015-12-22,Total Reports to Crown Counsel (RCC): A document p,completed,https://catalogue.data.gov.bc.ca/dataset/10b831d0-9065-4f3b-8e69-4b396d79a0df/resource/00814439-5006-46dc-8f21-94c110af5c1c/download/investigativereportscrowncounselreceivedchargeassessmentbyage.csv,csv,Investigative_Reports_-_Crown_Counsel_Received_-_Charge_Assessment_by_Age.csv,00814439-5006-46dc-8f21-94c110af5c1c,Data,
Monthly BC Employment and Assistance Program Transitions,monthly-bc-employment-and-assistance-program-transitions,Dataset,a6daf0c8-47ab-4be9-9122-6db11991b0bf,1246b1b1-28ba-4d86-91d2-3598f1ec631f,Research,Social Services,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-25,2015-12-22,The Ministry reports the monthly caseload for the ,completed,http://www.sd.gov.bc.ca/research/OpenData/bcea_program_transitions.csv,csv,bcea_program_transitions.csv,e549d837-c059-466e-a271-c3f6c27a23f2,Data,
Ministry of Social Development Region Boundaries,ministry-of-social-development-region-boundaries,Geographic,ac229bb3-9013-422a-9bfe-c113e852dd9c,1246b1b1-28ba-4d86-91d2-3598f1ec631f,Research,Social Services,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-19,2015-12-22,This file contains the regional boundaries for the,completed,http://www.sd.gov.bc.ca/research/opendata/ministry_region_boundary.kmz,kmz,ministry_region_boundary.kmz,ef35b44c-4634-4c19-a423-d0c9fe6ac403,Data,
Monthly BC Employment and Assistance Program Flow,monthly-bc-employment-and-assistance-program-flow,Dataset,42c76a2a-f2af-4790-9ef9-4f669704bb8e,1246b1b1-28ba-4d86-91d2-3598f1ec631f,Research,Social Services,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-19,2015-12-22,The Ministry reports the monthly caseload flow of ,completed,http://www.sd.gov.bc.ca/research/OpenData/bcea_flow.csv,csv,bcea_flow.csv,0fd40320-b658-43ef-8d1f-b53cb8279663,Data,
"BC Health - Comparison of PharmaCare Claims, 2006-11",bc-health-comparison-of-pharmacare-claims-2006-11,Dataset,d269ad62-b8ab-45b4-a0a2-cabe6966f173,583980ee-aa09-49f2-9699-dc96804ac718,Pharmaceutical Services Division,Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-12-22,A comparative tabular presentaion of PharmaCare cl,completed,https://catalogue.data.gov.bc.ca/dataset/d269ad62-b8ab-45b4-a0a2-cabe6966f173/resource/82c07905-48e6-4792-99be-fcccadb7bb0d/download/bchealthtableiclaimscomparisonfye0711.csv,csv,BC_Health_Table_I_Claims_Comparison_FYE07-11.csv,82c07905-48e6-4792-99be-fcccadb7bb0d,Data,
"BC Health - Top Ten Prescribed Drugs by PharmaCare Reimbursement, 2010-11",bc-health-top-ten-prescribed-drugs-by-pharmacare-reimbursement-2010-11,Dataset,c7baadb4-dd8c-4a70-b7bc-23416399c6ce,583980ee-aa09-49f2-9699-dc96804ac718,Pharmaceutical Services Division,Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-12-22,A tabular presentation of the drugs most commonly ,completed,https://catalogue.data.gov.bc.ca/dataset/c7baadb4-dd8c-4a70-b7bc-23416399c6ce/resource/7cf4ff4a-85aa-4046-a85f-a88fcc9efcc2/download/bchealthtableltop10reimbursementfye11.csv,csv,BC_Health_Table_L_Top_10_Reimbursement_FYE11.csv,7cf4ff4a-85aa-4046-a85f-a88fcc9efcc2,Data,
"BC Health - PharmaCare Trends by Plan and Year, 2004- 2011",bc-health-pharmacare-trends-by-plan-and-year-2004-2011,Dataset,c48df5e8-34e8-4f13-9203-8143bd4ce295,583980ee-aa09-49f2-9699-dc96804ac718,Pharmaceutical Services Division,Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-12-22,"These data cover April 01, 2004 through March 31, ",completed,https://catalogue.data.gov.bc.ca/dataset/c48df5e8-34e8-4f13-9203-8143bd4ce295/resource/3a5b8440-14e7-495c-8db7-18a7a871152d/download/bchealthpharmacaretrendsplanyearfye0511.csv,csv,BC_Health_Pharmacare_Trends_Plan_Year_FYE05-11.csv,3a5b8440-14e7-495c-8db7-18a7a871152d,Data,
"BC Health - Unique Chemicals Covered by PharmaCare, 2010-11",bc-health-unique-chemicals-covered-by-pharmacare-2010-11,Dataset,7ae450c4-380d-49ab-8009-4eb94f0add1a,583980ee-aa09-49f2-9699-dc96804ac718,Pharmaceutical Services Division,Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-12-22,A tabular representation of the number of distinct,completed,https://catalogue.data.gov.bc.ca/dataset/7ae450c4-380d-49ab-8009-4eb94f0add1a/resource/254c69d1-63ac-496f-af2a-1936e287a368/download/bchealthtablekchemicalscoveredfye11.csv,csv,BC_Health_Table_K_Chemicals_Covered_FYE11.csv,254c69d1-63ac-496f-af2a-1936e287a368,Data,
"BC Health - PharmaCare Beneficiaries by Age Group, 2010-11",bc-health-pharmacare-beneficiaries-by-age-group-2010-11,Dataset,6e2efa17-a437-424c-a529-dd549be144d6,583980ee-aa09-49f2-9699-dc96804ac718,Pharmaceutical Services Division,Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-12-22,"A tabular documentation for 2010-11, organized by ",completed,https://catalogue.data.gov.bc.ca/dataset/6e2efa17-a437-424c-a529-dd549be144d6/resource/05f21c41-80bf-47ec-bf0e-37e694f2bbba/download/bchealthtablenbeneficiariesagegroupfye11.csv,csv,BC_Health_Table_N_Beneficiaries_Age_Group_FYE11.csv,05f21c41-80bf-47ec-bf0e-37e694f2bbba,Data,
"BC Health - Top Ten Prescribed Drugs by Number of PharmaCare Beneficiaries, 2010-11",bc-health-top-ten-prescribed-drugs-by-number-of-pharmacare-beneficiaries-2010-11,Dataset,328ab550-48bc-4168-ab02-d9e07c40bf11,583980ee-aa09-49f2-9699-dc96804ac718,Pharmaceutical Services Division,Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-12-22,A tabular presentation of the drugs most commonly ,completed,https://catalogue.data.gov.bc.ca/dataset/328ab550-48bc-4168-ab02-d9e07c40bf11/resource/25332d6e-24ee-4919-868c-42ffe8d7daab/download/bchealthtablemtop10beneficiariesfye11.csv,csv,BC_Health_Table_M_Top_10_Beneficiaries_FYE11.csv,25332d6e-24ee-4919-868c-42ffe8d7daab,Data,
"BC Health - Number of DINs Covered by PharmaCare, 2010-11",bc-health-number-of-dins-covered-by-pharmacare-2010-11,Dataset,02316373-8717-4b34-bca6-7303d1655e0f,583980ee-aa09-49f2-9699-dc96804ac718,Ministry of Health,Health and Safety,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-12-22,A tabular representation of the number of Distinct,completed,https://catalogue.data.gov.bc.ca/dataset/02316373-8717-4b34-bca6-7303d1655e0f/resource/5b3de512-26ac-448a-aa14-29d98b7affa5/download/bchealthtablejdinscoveredfye11.csv,csv,BC_Health_Table_J_DINs_Covered_FYE11.csv,5b3de512-26ac-448a-aa14-29d98b7affa5,Data,
GovTogetherBC In-person Opportunities RSS Feed,govtogetherbc-in-person-opportunities-rss-feed,WebService,d7539928-56b2-4f3d-b7c6-004f7aaee0ab,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-12-14,This is an RSS feed of all in-person engagement op,completed,https://www2.gov.bc.ca/govtogetherbc/subscribe/rss/type/inperson.page?,xml,Download RSS Feed,0bb8290f-a52c-41b7-b0e2-e64d2c32fd19,,
GovTogetherBC Health and Safety-related Engagement Opportunities RSS Feed,govtogetherbc-health-and-safety-related-engagement-opportunities-rss-feed,WebService,e6459898-3b05-431d-aa46-c6c7c0c95faf,d2e433a1-b785-4d03-8a2b-392069175eb4,Enterprise Data Services,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-09-14,This is an RSS feed of all engagement opportunitie,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/health_and_safety/all.page?,xml,Download RSS Feed,1d87bd32-cfab-4903-9d0b-798567427209,,
GovTogetherBC Telephone Opportunities RSS Feed,govtogetherbc-telephone-opportunities-rss-feed,WebService,068ccc3b-a465-408f-95ab-234b3d833c8c,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-18,This is an RSS feed of all engagement opportunitie,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/type/telephone.page?,xml,Download RSS Feed,c27138c8-d4fc-4cb6-b26d-ed0755628699,,
GovTogetherBC Government-related Engagement Opportunities RSS Feed,govtogetherbc-government-related-engagement-opportunities-rss-feed,WebService,1b50a9b3-6a62-40b2-ae3c-17e57976e38c,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-18,This is an RSS feed of all engagement opportunitie,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/government/all.page?,xml,Download RSS Feed,a1a06688-2688-4b63-8db0-fb2093d4695a,,
GovTogetherBC Families and Residents - related Engagement Opportunities RSS Feed,govtogetherbc-families-and-residents-related-engagement-opportunities-rss-feed,WebService,d8ead97c-727c-4afa-ac19-0d7d0c848e51,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-18,This is an RSS feed of all engagement opportunitie,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/families_and_residents/all.page?,xml,Download RSS Feed,b1765c4c-26bb-47c6-a9b4-a3f50fededd8,,
GovTogetherBC Immigration and Tourism-related Engagement Opportunities RSS Feed,govtogetherbc-immigration-and-tourism-related-engagement-opportunities-rss-feed,WebService,16a437e8-0686-4dfb-a29a-94b618112979,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-18,This is an RSS feed of all engagement opportunitie,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/immigration_and_tourism/all.page?,xml,Download RSS Feed,f4e07ff2-ed23-49c4-ae04-123b4b63e42b,,
GovTogetherBC Business and Investing-related Engagement Opportunities RSS Feed,govtogetherbc-business-and-investing-related-engagement-opportunities-rss-feed,WebService,cd3aa6f5-04c6-41d8-8682-31d5ba31b8f4,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-18,This is an RSS feed of all engagement opportunitie,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/business_and_investing/all.page?,xml,Download RSS Feed,844f3b45-81a8-4682-a6ec-bea520247e5f,,
GovTogetherBC Education and Training-related Engagement Opportunities RSS Feed,govtogetherbc-education-and-training-related-engagement-opportunities-rss-feed,WebService,b9b08091-1ad0-4467-88a0-57c1984fa8e5,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-18,This is an RSS feed of all engagement opportunitie,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/education_and_training/all.page?,xml,Download RSS Feed,fda418e8-088a-4539-b053-56b3d3a497b5,,
GovTogetherBC Environment-related Engagement Opportunities RSS Feed,govtogetherbc-environment-related-engagement-opportunities-rss-feed,WebService,0a92d11d-01da-41fc-8ce7-3ff7b533e654,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-18,This is an RSS feed of all engagement opportunitie,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/environment/all.page?,xml,Download RSS Feed,3c1514c3-2d01-4584-b0d1-7d93b68036e8,,
GovTogetherBC Mail Opportunities RSS Feed,govtogetherbc-mail-opportunities-rss-feed,WebService,303f635f-99d5-4ba7-bb07-b82e4314c4e5,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-18,This is an RSS feed of all engagement opportunitie,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/type/mail.page?,xml,Download RSS Feed,d089f9b3-b4c2-4547-9dee-e6174a5c9df7,,
GovTogetherBC Online Opportunities RSS Feed,govtogetherbc-online-opportunities-rss-feed,WebService,d5c7d27d-7679-4444-a568-3e5a3a1c36b1,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-17,This is an RSS feed of all online engagement oppor,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/type/online.page?,xml,Download RSS Feed,deb82efb-1501-48d6-95b7-f3f5a221da36,,
GovTogetherBC Site wide RSS Feed,govtogetherbc-site-wide-rss-feed,WebService,a8a306b5-9cb1-4566-ba9c-6859b70ef9c6,c8e05b5a-5b86-4f80-97e5-23e296b7f149,Citizen Engagement,Service,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-07-04,2015-03-17,This is an RSS feed of all content available on ww,completed,http://www2.gov.bc.ca/govtogetherbc/subscribe/rss/sitewide.page?,xml,Download RSS Feed,5d7be691-ce75-47bf-b60b-9d4687372ffd,,
Community Corrections Client Releases - demographics,community-corrections-client-releases-demographics,Dataset,33a97e00-fd91-40dd-846e-3eeca15650cb,75b6b4ac-37ad-4ada-92ab-6ae6bfc272e3,Corrections,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-06-26,2015-06-29,B.C. Corrections has 5 regions and 55 community of,completed,https://catalogue.data.gov.bc.ca/dataset/33a97e00-fd91-40dd-846e-3eeca15650cb/resource/f7b02324-8f43-4fb2-9c4f-df41e1a7f79f/download/community-releases-fy-0815-rs.csv,csv,Community Releases (FY 08-15) RS,f7b02324-8f43-4fb2-9c4f-df41e1a7f79f,Data,
Community Corrections Client Admissions - demographics,community-corrections-client-admissions-demographics,Dataset,0c4ff965-9f08-4815-a89a-7a9d57971d9f,75b6b4ac-37ad-4ada-92ab-6ae6bfc272e3,Corrections,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-06-26,2015-06-29,B.C. Corrections has 5 regions and 55 community of,completed,https://catalogue.data.gov.bc.ca/dataset/0c4ff965-9f08-4815-a89a-7a9d57971d9f/resource/31fcd132-ae1d-449c-b7b6-f8c8c4086604/download/community-admissions-fy-0815-rs.csv,csv,Community Admissions (FY 08-15) RS,31fcd132-ae1d-449c-b7b6-f8c8c4086604,Data,
Community Corrections Client Count - demographics,community-corrections-client-count-demographics,Dataset,1914cd86-f2db-4af7-a030-dd19c5c1fc9d,75b6b4ac-37ad-4ada-92ab-6ae6bfc272e3,Corrections,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-06-26,2015-06-29,B.C. Corrections has 5 regions and 55 community of,completed,https://catalogue.data.gov.bc.ca/dataset/1914cd86-f2db-4af7-a030-dd19c5c1fc9d/resource/c443282a-2ed1-4f21-8e1c-a4da4f3e289f/download/community-client-counts-1st-of-month-fy-0815-rs.csv,csv,Community Client Counts (1st of Month FY 08-15) RS,c443282a-2ed1-4f21-8e1c-a4da4f3e289f,Data,
Custody Centre Inmate Admissions (New Clients) - demographics,custody-centre-inmate-admissions-new-clients-demographics,Dataset,38e911ea-6e17-4d1d-809b-bf1b4474384e,75b6b4ac-37ad-4ada-92ab-6ae6bfc272e3,Corrections,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-06-26,2015-06-29,B.C. Corrections has nine adult custody centres. T,completed,https://catalogue.data.gov.bc.ca/dataset/38e911ea-6e17-4d1d-809b-bf1b4474384e/resource/fc2acf5e-ae79-4c32-a829-4443d38f9c1b/download/custody-new-clients-admissions-f0815-rs.csv,csv,"Custody New Clients (Admissions, F&08-15) RS",fc2acf5e-ae79-4c32-a829-4443d38f9c1b,Data,
Custody Centre Inmate Court Movements (to/from court) - demographics,custody-centre-inmate-court-movements-to-from-court-demographics,Dataset,210e2c85-0896-41dd-ad14-2a6bd65d185d,75b6b4ac-37ad-4ada-92ab-6ae6bfc272e3,Corrections,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-06-26,2015-06-29,B.C. Corrections has nine adult custody centres. T,completed,https://catalogue.data.gov.bc.ca/dataset/210e2c85-0896-41dd-ad14-2a6bd65d185d/resource/36e9d730-6cb1-4eb1-b832-66d510478190/download/custody-court-movement-inout-fy-0815-rs.csv,csv,"Custody Court Movement (In-Out, FY 08-15) RS",36e9d730-6cb1-4eb1-b832-66d510478190,Data,
Custody Centre Inmate Count - demographics,custody-centre-inmate-count-demographics,Dataset,f9710e56-bd45-4117-8e6a-638e2e133ed2,75b6b4ac-37ad-4ada-92ab-6ae6bfc272e3,Corrections,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-06-26,2015-06-29,This B.C. Corrections has nine adult custody centr,completed,https://catalogue.data.gov.bc.ca/dataset/f9710e56-bd45-4117-8e6a-638e2e133ed2/resource/1264ac09-bb01-427c-95f3-fa32b476b3d8/download/custodyinmatecountsfy0815rs.csv,csv,Custody Inmate Counts (FY08-15) RS,1264ac09-bb01-427c-95f3-fa32b476b3d8,Data,
Custody Centre Inmate Transfers - demographics,custody-centre-inmate-transfers-demographics,Dataset,c4d46254-e701-4875-948e-3474de1af892,75b6b4ac-37ad-4ada-92ab-6ae6bfc272e3,Corrections,Justice,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-06-26,2015-06-29,B.C. Corrections has nine adult custody centres. T,completed,https://catalogue.data.gov.bc.ca/dataset/c4d46254-e701-4875-948e-3474de1af892/resource/94ccdd2e-92f2-4263-ba00-9bce977c863e/download/custodyinmatetransfersfy0815rs.csv,csv,Custody Inmate Transfers (FY08-15) RS,94ccdd2e-92f2-4263-ba00-9bce977c863e,Data,
