Title,Name,Type,ID,Sub. Organization,Full Organization Name,Sector,License,Security Class,View Audience,Download,Record Publish date,Record Last Modified,Description,Resource Status,Resource URL,Format,Resource Name,Resource ID,Resource Type,Object Name
Tourism Facilities for the Cariboo Region,tourism-facilities-for-the-cariboo-region,Geographic,381badca-d929-456d-9ddc-1fe224de182f,76860945-f4dc-43da-a111-448438d2744f,"Ministry Of Forests Lands And Natural Resource Operations, Regional Operations - Cariboo",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,"Tourism use points of accomodations, satellite cam...",onGoing,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=3533,other,Tourism Facilities for the Cariboo Region - Custom Download,f9230cab-b720-4e91-b169-7bfb6e5d1b2e,Data,REG_HUMAN_CULTURAL_ECONOMIC.TOURISM_FACILITIES_CAR_POINT
Coastal BC Marinas,coastal-bc-marinas,Geographic,341873a0-ae64-497f-bd0d-7dd9132c02f4,e51a8106-11c7-4436-a967-7cee18bfb159,"Ministry Of Forests Lands And Natural Resource Operations, GeoBC",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,The location of coastal British Columbia marinas...,completed,"https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=9672,",other,Coastal BC Marinas - Custom Download,dac87598-6abe-4899-902a-dfad1ddc3cd9,Data,WHSE_ENVIRONMENTAL_MONITORING.CHRA_MARINAS_POINT
Coastal BC Marinas,coastal-bc-marinas,Geographic,341873a0-ae64-497f-bd0d-7dd9132c02f4,e51a8106-11c7-4436-a967-7cee18bfb159,"Ministry Of Forests Lands And Natural Resource Operations, GeoBC",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,The location of coastal British Columbia marinas...,completed,https://openmaps.gov.bc.ca/geo/pub/WHSE_ENVIRONMENTAL_MONITORING.CHRA_MARINAS_POINT/ows?service=WMS&request=GetCapabilities, wms, WMS getCapabilities request, 0b648990-9664-4e38-99ab-304715ae96d6, Data,WHSE_ENVIRONMENTAL_MONITORING.CHRA_MARINAS_POINT
Rose Swanson Sensitive Area Vernon Forest District,rose-swanson-sensitive-area-vernon-forest-district,Geographic,30a88772-f815-4795-8f4d-9c09d52935a9,f473c4b8-03df-4cb3-a86a-168406eac22b,"Ministry Of Forests Lands And Natural Resource Operations, Regional Operations - Thompson Okanagan",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,Boundary of Rose Swanson sensative area within the...,completed,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=4474,other,Rose Swanson Sensitive Area Vernon Forest District - Custom Download,4a9165da-c5aa-4f09-9b11-0ff69a3d0d00,Data,REG_LAND_AND_NATURAL_RESOURCE.ROSE_SWANSON_SENSITIV_DVE_POLY
Shoreunit Polygons,shoreunit-polygons,Geographic,2d3d8b4e-42ce-43e1-817c-96fadd469eac,e51a8106-11c7-4436-a967-7cee18bfb159,"Ministry Of Forests Lands And Natural Resource Operations, GeoBC",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,The shoreunit polys are part of the Physical Shore...,onGoing,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=5370,other,Shoreunit Polygons - Custom Download,5155383c-f7b6-4ac1-b468-9a4d76742b77,Data,WHSE_ENVIRONMENTAL_MONITORING.SHZN_SHOREUNIT_POLYS
Coastal BC Ferry Terminals,coastal-bc-ferry-terminals,Geographic,2d17bd8d-8d74-4c6b-8e12-fc796620cf30,e51a8106-11c7-4436-a967-7cee18bfb159,"Ministry Of Forests Lands And Natural Resource Operations, GeoBC",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,The locations of coastal British Columbia ferry te...,completed,"https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=9664,",other,Coastal BC Ferry Terminals - Custom Download,81728e53-817b-43c4-889d-2f29cb26abbc,Data,WHSE_ENVIRONMENTAL_MONITORING.CHRA_BC_FERRY_TERMINALS_POINT
Coastal BC Ferry Terminals,coastal-bc-ferry-terminals,Geographic,2d17bd8d-8d74-4c6b-8e12-fc796620cf30,e51a8106-11c7-4436-a967-7cee18bfb159,"Ministry Of Forests Lands And Natural Resource Operations, GeoBC",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,The locations of coastal British Columbia ferry te...,completed,https://openmaps.gov.bc.ca/geo/pub/WHSE_ENVIRONMENTAL_MONITORING.CHRA_BC_FERRY_TERMINALS_POINT/ows?service=WMS&request=GetCapabilities, wms, WMS getCapabilities request, 1d656daa-31d3-4b78-9f56-d28b86bcd769, Data,WHSE_ENVIRONMENTAL_MONITORING.CHRA_BC_FERRY_TERMINALS_POINT
Shellfish Aquaculture Plan Unit Boundaries,shellfish-aquaculture-plan-unit-boundaries,Geographic,2ae237af-18e6-466c-9cca-58df3600923a,e51a8106-11c7-4436-a967-7cee18bfb159,"Ministry Of Forests Lands And Natural Resource Operations, GeoBC",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,The boundaries of a unit of a Shellfish Aquacultur...,completed,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=9795,other,Shellfish Aquaculture Plan Unit Boundaries - Custom Download,675923ce-4bd3-418b-81ec-633bc4d1d698,Data,WHSE_LAND_USE_PLANNING.RMP_SHELLFISH_PLAN_UNITS_POLY
Moose Management for the Cariboo Region,moose-management-for-the-cariboo-region,Geographic,24ab4390-343f-484e-b7bd-5a8a0c15de54,199e816f-bb14-40f6-96e2-ab84b8b49faf,"Ministry Of Forests Lands And Natural Resource Operations, Forest Analysis and Inventory",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,Outline of Moose Habitat area (important grizzly a...,onGoing,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=4217,other,Moose Management for the Cariboo Region - Custom Download,a33a0ca6-a4eb-484f-bad2-1473bd59812d,Data,REG_LAND_AND_NATURAL_RESOURCE.MOOSE_MANAGEMENT_CAR_POLY
Elk Corridors Merritt TSA,elk-corridors-merritt-tsa,Geographic,1b2ad714-900c-4649-a45f-8d4458fd57b4,66263ee0-816d-4bb4-858b-41e1b6377e08,"Ministry Of Environment, Ecosystems",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,Elk corridors within the Merritt Timber Supply Are...,onGoing,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=3804,other,Elk Corridors Merritt TSA - Custom Download,3f91d55a-258e-490b-ba21-935c5360c6ab,Data,REG_LAND_AND_NATURAL_RESOURCE.ELK_CORRIDORS_TME_POLY
Mountain Goat Inventory Areas for the Mid-Coast Forest District,mountain-goat-inventory-areas-for-the-mid-coast-forest-district,Geographic,172a4ff9-9257-4a30-9c87-392ecc0a1b53,66263ee0-816d-4bb4-858b-41e1b6377e08,"Ministry Of Environment, Ecosystems",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,Inventory Units (Mountain Blocks) for Mountain Goa...,onGoing,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=4229,other,Mountain Goat Inventory Areas for the Mid-Coast Forest District - Custom Download,563193e6-9ada-4cff-b011-081a2b759ce6,Data,REG_LAND_AND_NATURAL_RESOURCE.MTN_GOAT_INVENTORY_DMC_POLY
Grassland  and Shrub-Steppe South Okanagan-Similkameen SOSCP,grassland-and-shrub-steppe-south-okanagan-similkameen-soscp,Geographic,161680e4-0f7b-425a-aab9-e69714a9cb5f,66263ee0-816d-4bb4-858b-41e1b6377e08,"Ministry Of Environment, Ecosystems",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,Grassland and Shrub-steppe Habitat coverage for th...,completed,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=4054,other,Grassland  and Shrub-Steppe South Okanagan-Similkameen SOSCP - Custom Download,3505fd93-d8dc-4876-8fb3-3ea3ee27470e,Data,REG_LAND_AND_NATURAL_RESOURCE.GRASSLAND_SHRUB_STP_SOSCP_POLY
Terrestrial Ecosystem Information Scanned Map Boundary,terrestrial-ecosystem-information-scanned-map-boundary,Geographic,12d2c2b0-b2f6-4ab1-92af-842a4d66b5c2,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,STE_SCANNED_MAP_BOUNDARY_SP includes an index of t...,onGoing,"https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=11981,",other,Terrestrial Ecosystem Information Scanned Map Boundary - Custom Download,daaa0c0d-296c-4eb6-92c7-d8fb1439d0f2,Data,WHSE_TERRESTRIAL_ECOLOGY.STE_SCANNED_MAP_BOUNDARY_SP
Terrestrial Ecosystem Information Scanned Map Boundary,terrestrial-ecosystem-information-scanned-map-boundary,Geographic,12d2c2b0-b2f6-4ab1-92af-842a4d66b5c2,6969d274-d120-4a6a-9730-fcd4e33d4c81,"Ministry Of Environment, Knowledge Management",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,STE_SCANNED_MAP_BOUNDARY_SP includes an index of t...,onGoing,https://openmaps.gov.bc.ca/geo/pub/WHSE_TERRESTRIAL_ECOLOGY.STE_SCANNED_MAP_BOUNDARY_SP/ows?service=WMS&request=GetCapabilities, wms, WMS getCapabilities request, 1cb60ba1-e167-45ea-aced-ca63cea45c04, Data,WHSE_TERRESTRIAL_ECOLOGY.STE_SCANNED_MAP_BOUNDARY_SP
RESULTS - Activity Treatment Units,results-activity-treatment-units,Geographic,07cabbdf-d7bf-4c50-919d-5b7d80086ef5,25d7d485-f358-4612-8aff-71f6da701752,"Ministry Of Forests Lands And Natural Resource Operations, Resource Practices",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,An opening's disturbance and silviculture activiti...,completed,"https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=11261,",other,RESULTS - Activity Treatment Units - Custom Download,d8670926-8d89-483d-9ab2-344c28b5be87,Data,WHSE_FOREST_VEGETATION.RSLT_ACTIVITY_TREATMENT_SVW
RESULTS - Activity Treatment Units,results-activity-treatment-units,Geographic,07cabbdf-d7bf-4c50-919d-5b7d80086ef5,25d7d485-f358-4612-8aff-71f6da701752,"Ministry Of Forests Lands And Natural Resource Operations, Resource Practices",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,An opening's disturbance and silviculture activiti...,completed,https://openmaps.gov.bc.ca/geo/pub/WHSE_FOREST_VEGETATION.RSLT_ACTIVITY_TREATMENT_SVW/ows?service=WMS&request=GetCapabilities, wms, WMS getCapabilities request, 890ac090-fac3-451b-bd80-2b07cd53b323, Data,WHSE_FOREST_VEGETATION.RSLT_ACTIVITY_TREATMENT_SVW
Operability - Cranbrook TSA,operability-cranbrook-tsa,Geographic,07c1e904-7541-4b56-87e4-0435bbc82a43,817d6b31-8e66-435a-955e-2b055f08317a,"Ministry Of Forests Lands And Natural Resource Operations, Regional Operations - Kootenay Boundary",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,Operability for the Cranbrook TSA (dcb_op_2003)...,onGoing,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=4347,other,Operability - Cranbrook TSA - Custom Download,33f20a0f-b8b4-486b-a991-11a681ac96a7,Data,REG_LAND_AND_NATURAL_RESOURCE.OPERABILITY_TCB_POLY
Sheep Wintering Habitat for the Cariboo Region,sheep-wintering-habitat-for-the-cariboo-region,Geographic,04864143-9e84-43bb-b6b1-f8e712f1d242,66263ee0-816d-4bb4-858b-41e1b6377e08,"Ministry Of Environment, Ecosystems",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-10-12,2015-12-22,"Polygon coverage, based on points coverage created...",onGoing,https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=4518,other,Sheep Wintering Habitat for the Cariboo Region - Custom Download,f94e6f28-ed52-4c01-806a-eb8e62b5ccc2,Data,REG_LAND_AND_NATURAL_RESOURCE.SHEEP_WINTER_HABITAT_CAR_POLY
Regional Geochemical Stream Survey Locations,regional-geochemical-stream-survey-locations,Geographic,49a73c36-4a25-4be5-b6d1-abd020fb031a,195dd739-2df9-4dc7-b5ab-1f6a71a3b50f,"Ministry Of Energy And Mines, BC Geological Survey",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-31,2015 DATABASE (Excel):  The joint federal-provinci...,completed,"https://catalogue.data.gov.bc.ca/dataset/49a73c36-4a25-4be5-b6d1-abd020fb031a/resource/c9e325f3-c3e2-40b6-af14-e6081714b298/download/Sedimentandroutinewatermaster.xlsx,",xlsx,Sediment_and_routine_water_master,c9e325f3-c3e2-40b6-af14-e6081714b298,Data,WHSE_MINERAL_TENURE.GEOL_REG_GEOCHMCL_SURV_PNT_SP
Regional Geochemical Stream Survey Locations,regional-geochemical-stream-survey-locations,Geographic,49a73c36-4a25-4be5-b6d1-abd020fb031a,195dd739-2df9-4dc7-b5ab-1f6a71a3b50f,"Ministry Of Energy And Mines, BC Geological Survey",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-31,2015 DATABASE (Excel):  The joint federal-provinci...,completed,"https://catalogue.data.gov.bc.ca/dataset/49a73c36-4a25-4be5-b6d1-abd020fb031a/resource/d55bab93-e73e-497a-9cb3-08b579693f42/download/Table1RGSsedimentmethods.zip,", zip, Table_1_RGS_sediment_methods, d55bab93-e73e-497a-9cb3-08b579693f42, Data,WHSE_MINERAL_TENURE.GEOL_REG_GEOCHMCL_SURV_PNT_SP
Regional Geochemical Stream Survey Locations,regional-geochemical-stream-survey-locations,Geographic,49a73c36-4a25-4be5-b6d1-abd020fb031a,195dd739-2df9-4dc7-b5ab-1f6a71a3b50f,"Ministry Of Energy And Mines, BC Geological Survey",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-31,2015 DATABASE (Excel):  The joint federal-provinci...,completed,"https://catalogue.data.gov.bc.ca/dataset/49a73c36-4a25-4be5-b6d1-abd020fb031a/resource/cda9ab00-dc20-4b7d-95ea-5e4f54abf369/download/Table2RGSwatermethods.zip,", zip, Table_2_RGS_water_methods, cda9ab00-dc20-4b7d-95ea-5e4f54abf369, Data,WHSE_MINERAL_TENURE.GEOL_REG_GEOCHMCL_SURV_PNT_SP
Regional Geochemical Stream Survey Locations,regional-geochemical-stream-survey-locations,Geographic,49a73c36-4a25-4be5-b6d1-abd020fb031a,195dd739-2df9-4dc7-b5ab-1f6a71a3b50f,"Ministry Of Energy And Mines, BC Geological Survey",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-31,2015 DATABASE (Excel):  The joint federal-provinci...,completed,"https://catalogue.data.gov.bc.ca/dataset/49a73c36-4a25-4be5-b6d1-abd020fb031a/resource/86804bdd-d300-4dcd-84b7-78cb5646bfc1/download/Table3RGSsummary.zip,", zip, Table_3_RGS_summary, 86804bdd-d300-4dcd-84b7-78cb5646bfc1, Data,WHSE_MINERAL_TENURE.GEOL_REG_GEOCHMCL_SURV_PNT_SP
Regional Geochemical Stream Survey Locations,regional-geochemical-stream-survey-locations,Geographic,49a73c36-4a25-4be5-b6d1-abd020fb031a,195dd739-2df9-4dc7-b5ab-1f6a71a3b50f,"Ministry Of Energy And Mines, BC Geological Survey",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-31,2015 DATABASE (Excel):  The joint federal-provinci...,completed,"https://catalogue.data.gov.bc.ca/dataset/49a73c36-4a25-4be5-b6d1-abd020fb031a/resource/6235ea46-2043-4903-8147-701c7d1a966e/download/Table4datasources.zip,", zip, Table_4_data_sources, 6235ea46-2043-4903-8147-701c7d1a966e, Data,WHSE_MINERAL_TENURE.GEOL_REG_GEOCHMCL_SURV_PNT_SP
Regional Geochemical Stream Survey Locations,regional-geochemical-stream-survey-locations,Geographic,49a73c36-4a25-4be5-b6d1-abd020fb031a,195dd739-2df9-4dc7-b5ab-1f6a71a3b50f,"Ministry Of Energy And Mines, BC Geological Survey",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-31,2015 DATABASE (Excel):  The joint federal-provinci...,completed,https://catalogue.data.gov.bc.ca/dataset/49a73c36-4a25-4be5-b6d1-abd020fb031a/resource/96031dc6-a37a-401b-954a-727381270222/download/Table5RGSdatabasemetadata.zip, zip, Table_5_RGS_database_metadata, 96031dc6-a37a-401b-954a-727381270222, Reports,WHSE_MINERAL_TENURE.GEOL_REG_GEOCHMCL_SURV_PNT_SP
Regional Geochemical Stream Survey Areas,regional-geochemical-stream-survey-areas,Geographic,0b4a6ffa-f896-4f72-8adc-efdd5174feb0,195dd739-2df9-4dc7-b5ab-1f6a71a3b50f,"Ministry Of Energy And Mines, BC Geological Survey",Natural Resources,Access Only,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-30,The B.C. Ministry of Energy & Mines has been invol...,onGoing,https://catalogue.data.gov.bc.ca/dataset/0b4a6ffa-f896-4f72-8adc-efdd5174feb0/resource/8a741973-133a-4612-9d89-779817b0980e/download/Table3RGSsummary.xlsx,xlsx,Table_3_RGS_summary,8a741973-133a-4612-9d89-779817b0980e,Data,WHSE_MINERAL_TENURE.GEOL_REG_GEOCHMCL_SURV_AREA_SP
Species and Ecosystems at Risk - Publicly Available Occurrences - CDC,species-and-ecosystems-at-risk-publicly-available-occurrences-cdc,Geographic,0e035e55-f257-458f-9a96-80c01c69d389,66263ee0-816d-4bb4-858b-41e1b6377e08,"Ministry Of Environment, Ecosystems",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-23,The B.C. Conservation Data Centre’s spatial view o...,onGoing,"https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=2180,",other,Species and Ecosystems at Risk - Publicly Available Occurrences - CDC,e1d34daf-c6ba-4d02-87ba-4991196eb43c,Data,WHSE_TERRESTRIAL_ECOLOGY.BIOT_OCCR_NON_SENS_AREA_SVW
Species and Ecosystems at Risk - Publicly Available Occurrences - CDC,species-and-ecosystems-at-risk-publicly-available-occurrences-cdc,Geographic,0e035e55-f257-458f-9a96-80c01c69d389,66263ee0-816d-4bb4-858b-41e1b6377e08,"Ministry Of Environment, Ecosystems",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-23,The B.C. Conservation Data Centre’s spatial view o...,onGoing,https://openmaps.gov.bc.ca/geo/pub/WHSE_TERRESTRIAL_ECOLOGY.BIOT_OCCR_NON_SENS_AREA_SVW/ows?service=WMS&request=GetCapabilities, wms, WMS getCapabilities request, f851316c-f065-47b1-a982-bcbc347164e8, Data,WHSE_TERRESTRIAL_ECOLOGY.BIOT_OCCR_NON_SENS_AREA_SVW
Species and Ecosystems at Risk - (Masked Secured) Publicly Available Occurrences - CDC,species-and-ecosystems-at-risk-masked-secured-publicly-available-occurrences-cdc,Geographic,69c200fa-a6c5-4c07-a6f6-9179dab28c53,66263ee0-816d-4bb4-858b-41e1b6377e08,"Ministry Of Environment, Ecosystems",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-23,The B.C. Conservation Data Centre spatial layer th...,onGoing,"https://apps.gov.bc.ca/pub/dwds/addProductsFromExternalApplication.do?productTypeId=0&productId=2200,",other,Species and Ecosystems at Risk - (Masked Secured) Publicly Available Occurrences - CDC,ba62080b-6304-4319-abb4-282987d74955,Data,WHSE_TERRESTRIAL_ECOLOGY.BIOT_OCCR_MASKED_SENS_AREA_SP
Species and Ecosystems at Risk - (Masked Secured) Publicly Available Occurrences - CDC,species-and-ecosystems-at-risk-masked-secured-publicly-available-occurrences-cdc,Geographic,69c200fa-a6c5-4c07-a6f6-9179dab28c53,66263ee0-816d-4bb4-858b-41e1b6377e08,"Ministry Of Environment, Ecosystems",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-03-09,2016-03-23,The B.C. Conservation Data Centre spatial layer th...,onGoing,https://openmaps.gov.bc.ca/geo/pub/WHSE_TERRESTRIAL_ECOLOGY.BIOT_OCCR_MASKED_SENS_AREA_SP/ows?service=WMS&request=GetCapabilities, wms, WMS getCapabilities request, 087901e8-1ca4-4d5a-9d72-5ab884f14d96, Data,WHSE_TERRESTRIAL_ECOLOGY.BIOT_OCCR_MASKED_SENS_AREA_SP
